epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
55,0.5606140494346619,0.0010000000474974513,0.6798955798149109,0.5410616993904114,0.6996224522590637
56,0.5604971051216125,0.0010000000474974513,0.6798749566078186,0.5403647422790527,0.6993993520736694
57,0.5600000023841858,0.0010000000474974513,0.6795872449874878,0.5395516157150269,0.6999920010566711
58,0.5596491098403931,0.0010000000474974513,0.6795143485069275,0.5380415916442871,0.7009026408195496
59,0.5602631568908691,0.0010000000474974513,0.679465115070343,0.5399001240730286,0.7004359364509583
60,0.5611695647239685,0.0010000000474974513,0.6796639561653137,0.5417585968971252,0.7007966041564941
61,0.5613157749176025,0.0010000000474974513,0.6792858242988586,0.5411778092384338,0.699415385723114
62,0.5613450407981873,0.0010000000474974513,0.6793581247329712,0.5414101481437683,0.7007087469100952
63,0.5621345043182373,0.0010000000474974513,0.679144561290741,0.5430363416671753,0.6996407508850098
64,0.5613157749176025,0.0010000000474974513,0.6790037751197815,0.5401324033737183,0.7008122205734253
65,0.5617544054985046,0.0010000000474974513,0.6793508529663086,0.5399001240730286,0.7002400159835815
66,0.5623683929443359,0.0010000000474974513,0.6788277626037598,0.5403647422790527,0.701543390750885
67,0.5626316070556641,0.0010000000474974513,0.6789871454238892,0.5415263175964355,0.702048122882843
68,0.5617544054985046,0.0010000000474974513,0.6789112687110901,0.5451272130012512,0.6999588012695312
69,0.5620467662811279,0.0010000000474974513,0.6787949800491333,0.5409455299377441,0.6995590329170227
70,0.5627777576446533,0.0010000000474974513,0.6786404848098755,0.5418747663497925,0.7002406120300293
71,0.5626316070556641,0.0010000000474974513,0.6787194609642029,0.5423393845558167,0.7011768817901611
72,0.5639181137084961,0.0010000000474974513,0.6785367727279663,0.5426878929138184,0.6994833946228027
73,0.5640058517456055,0.0010000000474974513,0.6785422563552856,0.5444302558898926,0.7021011114120483
74,0.5638304352760315,0.0010000000474974513,0.678632915019989,0.5424555540084839,0.7002536058425903
75,0.5645321607589722,0.0010000000474974513,0.6782770752906799,0.5422232747077942,0.7015986442565918
76,0.5639181137084961,0.0010000000474974513,0.6785239577293396,0.5424555540084839,0.7020319104194641
77,0.5645906329154968,0.0010000000474974513,0.6780442595481873,0.5437332987785339,0.7016552686691284
78,0.5658479332923889,0.0010000000474974513,0.678001880645752,0.5411778092384338,0.7005966901779175
79,0.566432774066925,0.0010000000474974513,0.6779662370681763,0.5424555540084839,0.7024639844894409
80,0.5660234093666077,0.0010000000474974513,0.6779147982597351,0.5426878929138184,0.7020642757415771
81,0.5663742423057556,0.0010000000474974513,0.6777675151824951,0.5423393845558167,0.7023306488990784
82,0.566608190536499,0.0010000000474974513,0.6781456470489502,0.5443140864372253,0.7012907266616821
83,0.5667251348495483,0.0010000000474974513,0.6775558590888977,0.5431525111198425,0.7019028663635254
84,0.5671344995498657,0.0010000000474974513,0.677690327167511,0.5436171293258667,0.7024667859077454
85,0.567251443862915,0.0010000000474974513,0.6776213645935059,0.5428040623664856,0.7018632292747498
86,0.5683917999267578,0.0010000000474974513,0.6774160265922546,0.5426878929138184,0.7022407054901123
87,0.5682455897331238,0.0010000000474974513,0.6774564385414124,0.5431525111198425,0.7032960057258606
88,0.5682748556137085,0.0010000000474974513,0.6773353219032288,0.543384850025177,0.7034276723861694
89,0.5687134265899658,0.0010000000474974513,0.6773526668548584,0.5437332987785339,0.7035388350486755
90,0.567251443862915,0.0010000000474974513,0.6770241260528564,0.5417585968971252,0.7032454013824463
91,0.5679239630699158,0.0010000000474974513,0.6771991848945618,0.5424555540084839,0.702931821346283
92,0.5681286454200745,0.0010000000474974513,0.6772133708000183,0.5435009598731995,0.7037414908409119
93,0.5680994391441345,0.0010000000474974513,0.6770690679550171,0.5436171293258667,0.7035243511199951
94,0.5699122548103333,0.0010000000474974513,0.6770640015602112,0.5441979169845581,0.7033712267875671
95,0.5684502720832825,0.0010000000474974513,0.6770102977752686,0.542107105255127,0.70272296667099
96,0.5718421339988708,0.0005000000237487257,0.6755111813545227,0.5431525111198425,0.7034483551979065
97,0.5714327692985535,0.0005000000237487257,0.6752160787582397,0.5437332987785339,0.7051447629928589
98,0.5721052885055542,0.0005000000237487257,0.6751558780670166,0.5431525111198425,0.7057397961616516
99,0.5727485418319702,0.0005000000237487257,0.6751207709312439,0.5438494682312012,0.7067842483520508
100,0.5727777481079102,0.0005000000237487257,0.6749979853630066,0.5435009598731995,0.7070602178573608
101,0.5731871128082275,0.0005000000237487257,0.6748883724212646,0.5429201722145081,0.7074748277664185
102,0.5736549496650696,0.0005000000237487257,0.674798309803009,0.5440817475318909,0.7071058750152588
103,0.574356734752655,0.0005000000237487257,0.6747430562973022,0.5410616993904114,0.7079729437828064
104,0.574064314365387,0.0005000000237487257,0.674701452255249,0.5441979169845581,0.7073646187782288
105,0.5742689967155457,0.0005000000237487257,0.6747193932533264,0.5407131910324097,0.7083654403686523
106,0.5738304257392883,0.0005000000237487257,0.6746858954429626,0.5425717234611511,0.7094380855560303
107,0.5745614171028137,0.0005000000237487257,0.6745312213897705,0.5410616993904114,0.7091810703277588
108,0.5739766359329224,0.0005000000237487257,0.6745170950889587,0.543384850025177,0.708989679813385
109,0.5746198892593384,0.0005000000237487257,0.6745778918266296,0.5436171293258667,0.7097358703613281
110,0.5741227865219116,0.0005000000237487257,0.6744764447212219,0.5440817475318909,0.7106289267539978
111,0.5744152069091797,0.0005000000237487257,0.6744499206542969,0.5437332987785339,0.710028886795044
112,0.5736842155456543,0.0005000000237487257,0.6743730306625366,0.5438494682312012,0.7102481126785278
113,0.5731579065322876,0.0005000000237487257,0.6744194030761719,0.5407131910324097,0.7107958197593689
114,0.5744444727897644,0.0005000000237487257,0.674233078956604,0.5416424870491028,0.7113245129585266
115,0.5747076272964478,0.0005000000237487257,0.6741900444030762,0.5414101481437683,0.71193927526474
116,0.574356734752655,0.0005000000237487257,0.6742278337478638,0.5425717234611511,0.7115848660469055
117,0.574356734752655,0.0005000000237487257,0.6741223335266113,0.5410616993904114,0.7121723294258118
118,0.574532151222229,0.0005000000237487257,0.6741166710853577,0.5410616993904114,0.711988627910614
119,0.5740935802459717,0.0005000000237487257,0.6740435361862183,0.5428040623664856,0.712408721446991
120,0.5752046704292297,0.0005000000237487257,0.6739097237586975,0.5446625351905823,0.7118048071861267
121,0.5751461982727051,0.0005000000237487257,0.6739870309829712,0.5443140864372253,0.7129359841346741
122,0.5764912366867065,0.0005000000237487257,0.6738519072532654,0.5451272130012512,0.7118977904319763
123,0.5755262970924377,0.0005000000237487257,0.673823893070221,0.5416424870491028,0.7120952010154724
124,0.5757309794425964,0.0005000000237487257,0.6738255023956299,0.5418747663497925,0.7130391597747803
125,0.5753508806228638,0.0005000000237487257,0.673785388469696,0.5418747663497925,0.7130182385444641
126,0.5756725072860718,0.0005000000237487257,0.6736821532249451,0.5418747663497925,0.7131780982017517
127,0.5757017731666565,0.0005000000237487257,0.6736853122711182,0.5428040623664856,0.7142624855041504
128,0.5766374468803406,0.0005000000237487257,0.6735929250717163,0.5425717234611511,0.7134637236595154
129,0.5764912366867065,0.0005000000237487257,0.6736791133880615,0.5419909358024597,0.7133708596229553
130,0.5757309794425964,0.0005000000237487257,0.6736951470375061,0.5453594923019409,0.7130439877510071
131,0.5762865543365479,0.0005000000237487257,0.6736193299293518,0.5429201722145081,0.713655948638916
132,0.5792105197906494,0.0002500000118743628,0.6725527048110962,0.5457080006599426,0.7142414450645447
133,0.5797368288040161,0.0002500000118743628,0.6727444529533386,0.546288788318634,0.7142653465270996
134,0.5795614123344421,0.0002500000118743628,0.672344982624054,0.5460564494132996,0.714829683303833
135,0.5794152021408081,0.0002500000118743628,0.6723178029060364,0.5464048981666565,0.7146896719932556
136,0.5792982578277588,0.0002500000118743628,0.6723678708076477,0.5464048981666565,0.7143703103065491
137,0.5790058374404907,0.0002500000118743628,0.6721658706665039,0.5461726188659668,0.7153866291046143
138,0.5807309746742249,0.0002500000118743628,0.6723442673683167,0.5464048981666565,0.7142381072044373
139,0.5796491503715515,0.0002500000118743628,0.6720715761184692,0.5461726188659668,0.7143039107322693
140,0.5797953009605408,0.0002500000118743628,0.6720314025878906,0.5464048981666565,0.714165210723877
141,0.5799415111541748,0.0002500000118743628,0.6719582676887512,0.5459402799606323,0.7147632837295532
142,0.5804386138916016,0.0002500000118743628,0.6722507476806641,0.5460564494132996,0.7145613431930542
143,0.5798830389976501,0.0002500000118743628,0.6719404458999634,0.5454756617546082,0.7141097187995911
144,0.5794444680213928,0.0002500000118743628,0.6718852519989014,0.5464048981666565,0.714256763458252
145,0.5796783566474915,0.0002500000118743628,0.6718612313270569,0.5455918312072754,0.7141879200935364
146,0.5800584554672241,0.0002500000118743628,0.6717957258224487,0.5465210676193237,0.7147683501243591
147,0.5805848240852356,0.0002500000118743628,0.6720970869064331,0.5465210676193237,0.7142373919487
148,0.5796783566474915,0.0002500000118743628,0.6717385053634644,0.5473341941833496,0.7142313122749329
149,0.5802339315414429,0.0002500000118743628,0.671705424785614,0.5473341941833496,0.7142530083656311
150,0.5803216099739075,0.0002500000118743628,0.6716658473014832,0.5476826429367065,0.7141216993331909
151,0.5800292491912842,0.0002500000118743628,0.6716451644897461,0.5475664734840393,0.7142602205276489
152,0.5804970860481262,0.0002500000118743628,0.6716099977493286,0.5484957695007324,0.7141411304473877
153,0.5804386138916016,0.0002500000118743628,0.6715823411941528,0.5474503636360168,0.7145810127258301
154,0.5807894468307495,0.0002500000118743628,0.671556830406189,0.5481472611427307,0.714360773563385
155,0.5807017683982849,0.0002500000118743628,0.6715286374092102,0.5475664734840393,0.7146990895271301
156,0.5807894468307495,0.0002500000118743628,0.6714943051338196,0.547914981842041,0.7146458625793457
157,0.5806140303611755,0.0002500000118743628,0.6714722514152527,0.5473341941833496,0.7149283289909363
158,0.581315815448761,0.0002500000118743628,0.6714383959770203,0.5476826429367065,0.7148953676223755
159,0.5811403393745422,0.0002500000118743628,0.671415388584137,0.5475664734840393,0.7151026129722595
160,0.5808771848678589,0.0002500000118743628,0.6713739037513733,0.5471018552780151,0.7148028612136841
161,0.5814327597618103,0.0002500000118743628,0.6713466048240662,0.5471018552780151,0.7151404619216919
162,0.581315815448761,0.0002500000118743628,0.6713157296180725,0.5471018552780151,0.7153943777084351
163,0.5817543864250183,0.0002500000118743628,0.6712868213653564,0.5472180247306824,0.7157254219055176
164,0.5819298028945923,0.0002500000118743628,0.6712474822998047,0.546637237071991,0.7158128619194031
165,0.582105278968811,0.0002500000118743628,0.6712190508842468,0.5459402799606323,0.7163053750991821
166,0.581637442111969,0.0002500000118743628,0.6712009906768799,0.546288788318634,0.7161925435066223
167,0.5818421244621277,0.0002500000118743628,0.6711516976356506,0.5465210676193237,0.7169278860092163
168,0.5822222232818604,0.0002500000118743628,0.6711487174034119,0.5459402799606323,0.7164333462715149
169,0.5819298028945923,0.0002500000118743628,0.6710988879203796,0.546288788318634,0.7167853116989136
170,0.582280695438385,0.0002500000118743628,0.6710715293884277,0.546288788318634,0.716569185256958
171,0.5822514891624451,0.0002500000118743628,0.6710297465324402,0.5460564494132996,0.7171425819396973
172,0.5823684334754944,0.0002500000118743628,0.6710056662559509,0.5460564494132996,0.7171037793159485
173,0.5825438499450684,0.0002500000118743628,0.6709753274917603,0.5459402799606323,0.7174882888793945
174,0.5828947424888611,0.0002500000118743628,0.6709722280502319,0.5464048981666565,0.7171651721000671
175,0.582923948764801,0.0002500000118743628,0.6709564924240112,0.5460564494132996,0.7181142568588257
176,0.5833333134651184,0.0002500000118743628,0.6709144115447998,0.546637237071991,0.7184309363365173
177,0.5833917856216431,0.0002500000118743628,0.6708881855010986,0.546288788318634,0.7187246084213257
178,0.5835087895393372,0.0002500000118743628,0.6708691120147705,0.5469856858253479,0.7177902460098267
179,0.5830409526824951,0.0002500000118743628,0.6708165407180786,0.5459402799606323,0.7187617421150208
180,0.5832163691520691,0.0002500000118743628,0.6708168983459473,0.546288788318634,0.718367338180542
181,0.5833041071891785,0.0002500000118743628,0.6707773208618164,0.5457080006599426,0.7192171812057495
182,0.5831871628761292,0.0002500000118743628,0.6707616448402405,0.5460564494132996,0.7196141481399536
183,0.5835087895393372,0.0002500000118743628,0.6707272529602051,0.5461726188659668,0.7194330096244812
184,0.5830409526824951,0.0002500000118743628,0.6707232594490051,0.5461726188659668,0.7195804119110107
185,0.5836549997329712,0.0002500000118743628,0.6706414222717285,0.5464048981666565,0.720142126083374
186,0.5827193260192871,0.0002500000118743628,0.67066490650177,0.5460564494132996,0.7201175093650818
187,0.5834503173828125,0.0002500000118743628,0.6706154346466064,0.5464048981666565,0.7203388214111328
188,0.5830994248390198,0.0002500000118743628,0.6706118583679199,0.5461726188659668,0.7202763557434082
189,0.5836257338523865,0.0002500000118743628,0.6705437302589417,0.5467534065246582,0.7205610275268555
190,0.5829824805259705,0.0002500000118743628,0.6705448031425476,0.5455918312072754,0.7213301658630371
191,0.5851461887359619,0.0001250000059371814,0.6700392961502075,0.5473341941833496,0.7195810675621033
192,0.5847660899162292,0.0001250000059371814,0.6698675751686096,0.5474503636360168,0.7200613021850586
193,0.5847952961921692,0.0001250000059371814,0.6698324084281921,0.5476826429367065,0.7202454805374146
194,0.5846783518791199,0.0001250000059371814,0.6697834134101868,0.5473341941833496,0.7204416394233704
195,0.5847952961921692,0.0001250000059371814,0.6697930693626404,0.5474503636360168,0.7206768989562988
196,0.5847368240356445,0.0001250000059371814,0.6697335839271545,0.5473341941833496,0.7206617593765259
197,0.5851461887359619,0.0001250000059371814,0.6697299480438232,0.5472180247306824,0.720676064491272
198,0.5847660899162292,0.0001250000059371814,0.6697198152542114,0.5474503636360168,0.7209821939468384
199,0.5849415063858032,0.0001250000059371814,0.6697068810462952,0.5476826429367065,0.7211353182792664
0,0.5164912343025208,0.0010000000474974513,0.9255200624465942,0.5299105644226074,0.691480278968811
1,0.5267836451530457,0.0010000000474974513,0.6923050284385681,0.5328145027160645,0.6901751160621643
2,0.5282163619995117,0.0010000000474974513,0.6910502910614014,0.5347891449928284,0.6899006962776184
3,0.5299414992332458,0.0010000000474974513,0.6905193328857422,0.5349053144454956,0.6897151470184326
4,0.5319005846977234,0.0010000000474974513,0.6901376843452454,0.53385990858078,0.689565896987915
5,0.5330409407615662,0.0010000000474974513,0.6898411512374878,0.5326983332633972,0.6894619464874268
6,0.5347076058387756,0.0010000000474974513,0.6895834803581238,0.5323498845100403,0.6893549561500549
7,0.5353508591651917,0.0010000000474974513,0.6893173456192017,0.5316529273986816,0.6892349720001221
8,0.5363157987594604,0.0010000000474974513,0.6890115141868591,0.530955970287323,0.6891001462936401
9,0.5372514724731445,0.0010000000474974513,0.6887936592102051,0.5304913520812988,0.6889531016349792
10,0.5382748246192932,0.0010000000474974513,0.6885071992874146,0.532233715057373,0.6888231635093689
11,0.538947343826294,0.0010000000474974513,0.6882582902908325,0.5299105644226074,0.6887444257736206
12,0.5387426614761353,0.0010000000474974513,0.6880198121070862,0.5289813280105591,0.6887051463127136
13,0.5392104983329773,0.0010000000474974513,0.6877363920211792,0.5286328196525574,0.6886722445487976
14,0.5391812920570374,0.0010000000474974513,0.6874907612800598,0.5273550748825073,0.6886519193649292
15,0.5395029187202454,0.0010000000474974513,0.687260091304779,0.5287489891052246,0.6886487007141113
16,0.5400000214576721,0.0010000000474974513,0.687049150466919,0.5281682014465332,0.6886633038520813
17,0.5405848026275635,0.0010000000474974513,0.6868635416030884,0.5289813280105591,0.6886582374572754
18,0.5416666865348816,0.0010000000474974513,0.6866438388824463,0.5279358625411987,0.6887136697769165
19,0.5427777767181396,0.0010000000474974513,0.6864424347877502,0.5279358625411987,0.6887614727020264
20,0.543040931224823,0.0010000000474974513,0.6862969994544983,0.5285166501998901,0.688804566860199
21,0.5432748794555664,0.0010000000474974513,0.6860802173614502,0.5310721397399902,0.6888720393180847
22,0.5435380339622498,0.0010000000474974513,0.6858689188957214,0.5313044190406799,0.6889396905899048
23,0.5452046990394592,0.0010000000474974513,0.6856933832168579,0.5316529273986816,0.688997745513916
24,0.5452339053153992,0.0010000000474974513,0.6855196952819824,0.532233715057373,0.6890448927879333
25,0.5452046990394592,0.0010000000474974513,0.6853014826774597,0.530955970287323,0.6890704035758972
26,0.54587721824646,0.0010000000474974513,0.6852065324783325,0.5316529273986816,0.6890572309494019
27,0.5459356904029846,0.0010000000474974513,0.685025155544281,0.5315367579460144,0.6890510320663452
28,0.546345055103302,0.0010000000474974513,0.6848642826080322,0.5323498845100403,0.6889644265174866
29,0.5467543601989746,0.0010000000474974513,0.684743344783783,0.5331629514694214,0.6889326572418213
30,0.5477192997932434,0.0010000000474974513,0.6845834851264954,0.534208357334137,0.6888341903686523
31,0.5477192997932434,0.0010000000474974513,0.6844314932823181,0.5346730351448059,0.6888030171394348
32,0.5483625531196594,0.0010000000474974513,0.6842920184135437,0.5353699326515198,0.6887330412864685
33,0.5485380291938782,0.0010000000474974513,0.6841441988945007,0.5365315079689026,0.6887164115905762
34,0.5488888621330261,0.0010000000474974513,0.6839872598648071,0.5366476774215698,0.6886649131774902
35,0.5492105484008789,0.0010000000474974513,0.6838209629058838,0.5365315079689026,0.688652753829956
36,0.5500584840774536,0.0010000000474974513,0.6836572289466858,0.5367638468742371,0.688714861869812
37,0.5502046942710876,0.0010000000474974513,0.6834611296653748,0.5365315079689026,0.6887965798377991
38,0.5507017374038696,0.0010000000474974513,0.6833033561706543,0.5358346104621887,0.6888082027435303
39,0.5510233640670776,0.0010000000474974513,0.6831158399581909,0.5360668897628784,0.6887990236282349
40,0.5516374111175537,0.0010000000474974513,0.6829740405082703,0.5359507203102112,0.688805878162384
41,0.5519298315048218,0.0010000000474974513,0.6828117370605469,0.535486102104187,0.6887769103050232
42,0.5518420934677124,0.0010000000474974513,0.6826685070991516,0.5350214838981628,0.6887916922569275
43,0.5518128871917725,0.0010000000474974513,0.6825234293937683,0.5350214838981628,0.6887899041175842
44,0.5519883036613464,0.0010000000474974513,0.6823930144309998,0.5352538228034973,0.6887404918670654
45,0.5518420934677124,0.0010000000474974513,0.6822572350502014,0.5358346104621887,0.6887631416320801
46,0.5520175695419312,0.0010000000474974513,0.6820986866950989,0.5366476774215698,0.6888144016265869
47,0.5526023507118225,0.0010000000474974513,0.6819947957992554,0.5379254221916199,0.6888301968574524
48,0.5533333420753479,0.0010000000474974513,0.6818186640739441,0.5378092527389526,0.688872218132019
49,0.5538889169692993,0.0010000000474974513,0.6817184686660767,0.538390040397644,0.688909113407135
50,0.5539765954017639,0.0010000000474974513,0.6815704107284546,0.5379254221916199,0.6889231204986572
51,0.5545613765716553,0.0010000000474974513,0.6814661622047424,0.5376930832862854,0.6888746023178101
52,0.5546199083328247,0.0010000000474974513,0.6813420057296753,0.5386223793029785,0.6888573169708252
53,0.55538010597229,0.0010000000474974513,0.6812109351158142,0.5419909358024597,0.6888285875320435
54,0.5554385781288147,0.0010000000474974513,0.681093692779541,0.5428040623664856,0.6888001561164856
55,0.5556432604789734,0.0010000000474974513,0.6809805035591125,0.5445464253425598,0.6887845993041992
56,0.5554385781288147,0.0010000000474974513,0.680871307849884,0.5443140864372253,0.6887768507003784
57,0.5555555820465088,0.0010000000474974513,0.6807129979133606,0.5446625351905823,0.6887348294258118
58,0.5559356808662415,0.0010000000474974513,0.680650532245636,0.5439656376838684,0.6887001991271973
59,0.5559941530227661,0.0010000000474974513,0.680513858795166,0.5448948740959167,0.6886727809906006
60,0.5558479428291321,0.0010000000474974513,0.6803947687149048,0.5461726188659668,0.688603401184082
61,0.5560818910598755,0.0010000000474974513,0.6803140044212341,0.546288788318634,0.6885661482810974
62,0.5566958785057068,0.0010000000474974513,0.680209219455719,0.5459402799606323,0.6885460615158081
63,0.5568713545799255,0.0010000000474974513,0.6801068186759949,0.5464048981666565,0.6885415315628052
64,0.5567836165428162,0.0010000000474974513,0.6800205111503601,0.5468695759773254,0.6885427236557007
65,0.5575438737869263,0.0010000000474974513,0.6799050569534302,0.5465210676193237,0.6885549426078796
66,0.5575730800628662,0.0010000000474974513,0.6798143982887268,0.5480311512947083,0.6885490417480469
67,0.5576315522193909,0.0010000000474974513,0.6797060370445251,0.5481472611427307,0.6885697245597839
68,0.5578655004501343,0.0010000000474974513,0.6796208620071411,0.5484957695007324,0.6885824203491211
69,0.5580117106437683,0.0010000000474974513,0.6795529723167419,0.5484957695007324,0.6885846257209778
70,0.5584502816200256,0.0010000000474974513,0.6794196963310242,0.5481472611427307,0.6886071562767029
71,0.5581871271133423,0.0010000000474974513,0.6793476939201355,0.5483796000480652,0.6886536478996277
72,0.5586257576942444,0.0010000000474974513,0.679283857345581,0.5483796000480652,0.6886817216873169
73,0.559005856513977,0.0010000000474974513,0.6791512966156006,0.547914981842041,0.6886982917785645
74,0.5592982172966003,0.0010000000474974513,0.6790835857391357,0.5477988123893738,0.6887571811676025
75,0.5592397451400757,0.0010000000474974513,0.6790290474891663,0.5476826429367065,0.6888213753700256
76,0.5594736933708191,0.0010000000474974513,0.678902268409729,0.5471018552780151,0.6888891458511353
77,0.5594444274902344,0.0010000000474974513,0.6788445115089417,0.5491927266120911,0.6889486908912659
78,0.5600584745407104,0.0010000000474974513,0.6787927150726318,0.5498896241188049,0.688992440700531
79,0.5598537921905518,0.0010000000474974513,0.6786351799964905,0.5500057935714722,0.6890224814414978
80,0.5595321655273438,0.0010000000474974513,0.6786329746246338,0.5491927266120911,0.6890955567359924
81,0.5599707365036011,0.0010000000474974513,0.6785099506378174,0.5497735142707825,0.6891772150993347
82,0.5599122643470764,0.0010000000474974513,0.6784685850143433,0.5502381324768066,0.6892718076705933
83,0.5602338910102844,0.0010000000474974513,0.6783702373504639,0.5512835383415222,0.6893494725227356
